classifier,target_class,family,id,fold,raw_score,p_lofo,label,kind
PLM_Domains,EDSQ,temperature,marts_E00386,1,0.9269100518859186,0.9763489458219544,1,FN
PLM_Domains,EDSQ,temperature,marts_E00488,3,0.9282919412323982,0.9764858045722453,1,FN
PLM_Domains,EDSQ,temperature,marts_E00949,1,0.9284030815032946,0.9770898358848995,1,FN
PLM_Domains,EDSQ,temperature,marts_E01247,1,0.9300990543647737,0.9779205797048443,1,FN
PLM_Domains,EDSQ,temperature,marts_E00951,1,0.9335233425542869,0.9795624263691644,1,FN
PLM_Domains,EDSQ,temperature,marts_E00561,1,0.9427123521698783,0.9837289798934852,1,FN
PLM_Domains,EDSQ,temperature,marts_E00160,1,0.9433718569867129,0.9840143336707373,1,FN
PLM_Domains,EDSQ,temperature,marts_E00357,2,0.9368108270888557,0.9848554640667594,1,FN
PLM_Domains,EDSQ,temperature,marts_E00753,1,0.9466505593831934,0.9854051490736895,1,FN
PLM_Domains,EDSQ,temperature,marts_E00424,0,0.9488472548376977,0.9864756567759022,1,FN
PLM_Domains,EDSQ,temperature,marts_E00128,1,0.9547204230707482,0.9886264652964618,1,FN
PLM_Domains,EDSQ,temperature,marts_E00780,1,0.9551138421065846,0.9887759855314103,1,FN
PLM_Domains,EDSQ,temperature,marts_E00132,1,0.9565940529067818,0.9893321315216974,1,FN
PLM_Domains,EDSQ,temperature,marts_E00238,1,0.9566675487417221,0.989359480089545,1,FN
PLM_Domains,EDSQ,temperature,marts_E00231,1,0.9566826957444045,0.9893651133150041,1,FN
PLM_Domains,EDSQ,temperature,marts_E00161,1,0.9587389493123516,0.9901198484260016,1,FN
PLM_Domains,EDSQ,temperature,marts_E00156,1,0.9602489357444218,0.9906613225635182,1,FN
PLM_Domains,CPP,temperature,marts_E00695,2,0.9058880496232731,0.981653658321423,0,FP
PLM_Domains,CPP,temperature,marts_E00682,2,0.876796240835188,0.9692025437769685,0,FP
PLM_Domains,CPP,temperature,marts_E01251,3,0.871652895337896,0.9595197332610547,0,FP
PLM_Domains,CPP,temperature,marts_E00063,3,0.8671979402474309,0.9569242959169337,0,FP
PLM_Domains,CPP,temperature,marts_E00657,3,0.8590332655044498,0.9519622405500502,0,FP
PLM_Domains,CPP,temperature,marts_E00641,2,0.7794552986136003,0.9019317043088502,0,FP
PLM_Domains,CPP,temperature,marts_E00639,2,0.7579853780339988,0.8814793022213329,0,FP
PLM_Domains,CPP,temperature,marts_E00846,2,0.755207582762136,0.878681539045074,0,FP
PLM_Domains,CPP,temperature,marts_E00692,2,0.7430406516504656,0.8660185232901455,0,FP
PLM_Domains,CPP,temperature,marts_E00640,2,0.737239417889914,0.8597471567381293,0,FP
PLM_Domains,CPP,temperature,marts_E00282,0,0.7099731789457236,0.8237952144451676,0,FP
PLM_Domains,CPP,temperature,marts_E00383,0,0.6994394749601737,0.8107766404948342,0,FP
PLM_Domains,CPP,temperature,marts_E00310,0,0.6926018741010327,0.8020868531945807,0,FP
PLM_Domains,CPP,temperature,marts_E00537,3,0.6957249865257186,0.7968392555224106,0,FP
PLM_Domains,CPP,temperature,marts_E01477,3,0.6919811434571017,0.7920835325969918,0,FP
PLM_Domains,CPP,temperature,marts_E01284,3,0.6895764179394454,0.7890030823422753,0,FP
PLM_Domains,CPP,temperature,marts_E00155,0,0.6820784954583965,0.7883527170151443,0,FP
PLM_Domains,CPP,temperature,marts_E01311,0,0.6683066244638325,0.7697376277034355,0,FP
PLM_Domains,CPP,temperature,marts_E01178,3,0.6747897055312235,0.7696273913377301,0,FP
PLM_Domains,CPP,temperature,marts_E00311,3,0.6630629335183604,0.7537474515833785,0,FP
PLM_Domains,CPP,temperature,marts_E01522,3,0.6619367124591767,0.752199247551259,0,FP
PLM_Domains,CPP,temperature,marts_E01177,3,0.6574917646964172,0.7460501912245272,0,FP
PLM_Domains,CPP,temperature,marts_E00367,3,0.6521697344693091,0.7386079648191056,0,FP
PLM_Domains,CPP,temperature,marts_E01021,2,0.6362838542528861,0.7276904885456801,0,FP
PLM_Domains,CPP,temperature,marts_E00106,2,0.6359606825401384,0.7272039778260719,0,FP
PLM_Domains,CPP,temperature,marts_E01037,1,0.023375705899528858,0.002586989655673884,1,FN
PLM_Domains,CPP,temperature,marts_E01254,2,0.04178116228393833,0.004047109282097323,1,FN
PLM_Domains,CPP,temperature,marts_E01255,2,0.04906165352199009,0.005432133464923591,1,FN
PLM_Domains,CPP,temperature,marts_E00338,0,0.04705712168575259,0.005583804097273278,1,FN
PLM_Domains,CPP,temperature,marts_E01529,2,0.052714594927291705,0.006199945539175702,1,FN
PLM_Domains,CPP,temperature,marts_E01521,0,0.05667847483031708,0.007811458505050203,1,FN
PLM_Domains,CPP,temperature,marts_E01425,0,0.06180994252256538,0.00914268340742777,1,FN
PLM_Domains,CPP,temperature,marts_E01424,0,0.06349492604944416,0.00960152089446447,1,FN
PLM_Domains,CPP,temperature,marts_E00920,1,0.29512620105164644,0.19957091179517875,1,FN
PLM_Domains,CPP,temperature,marts_E00175,1,0.3181374220690554,0.22859828793627768,1,FN
PLM_Domains,CPP,temperature,marts_E01121,1,0.33848829866773517,0.25559761546277876,1,FN
PLM_Domains,CPP,temperature,marts_E00655,4,0.3553963792150714,0.2799770772605449,1,FN
PLM_Domains,CPP,temperature,marts_E00582,4,0.37049014561395827,0.3013241223329677,1,FN
PLM_Domains,CPP,temperature,marts_E00654,4,0.3741392742134297,0.30656490466377045,1,FN
PLM_Domains,CPP,temperature,marts_E00003,1,0.37974537377632334,0.31372780615178003,1,FN
PLM_Domains,CPP,temperature,marts_E00356,4,0.38345433065403484,0.32007569393304747,1,FN
PLM_Domains,CPP,temperature,marts_E01118,1,0.385128505394176,0.3216095308309854,1,FN
PLM_Domains,CPP,temperature,marts_E00831,1,0.39041134282244766,0.32940378495087363,1,FN
PLM_Domains,CPP,temperature,marts_E00396,4,0.3911608248952318,0.331390752499468,1,FN
PLM_Domains,CPP,temperature,marts_E01139,4,0.3921496555197172,0.33285120812633395,1,FN
PLM_Domains,CPP,temperature,marts_E00586,4,0.39295863469187914,0.3340474510823727,1,FN
PLM_Domains,CPP,temperature,marts_E00312,4,0.39428861105305507,0.33601684872476056,1,FN
PLM_Domains,CPP,temperature,marts_E00017,1,0.3950087366066955,0.3362327717529005,1,FN
PLM_Domains,CPP,temperature,marts_E00719,4,0.3963596203286708,0.33909028688686943,1,FN
PLM_Domains,CPP,temperature,marts_E00313,4,0.39935389570449265,0.343548124805162,1,FN
PLM_Domains,GFPP,temperature,marts_E00453,2,0.8761436882832422,0.975917175183508,0,FP
PLM_Domains,GFPP,temperature,marts_E00452,2,0.8619129836678229,0.9696781475183719,0,FP
PLM_Domains,GFPP,temperature,marts_E01194,2,0.8499023768884689,0.9637618379958713,0,FP
PLM_Domains,GFPP,temperature,marts_E00019,2,0.8465679247701521,0.9620105913932052,0,FP
PLM_Domains,GFPP,temperature,marts_E00995,1,0.8615444644775042,0.9424614577048361,0,FP
PLM_Domains,GFPP,temperature,marts_E01171,2,0.8074921678979065,0.937789580531167,0,FP
PLM_Domains,GFPP,temperature,marts_E01236,4,0.8340141999878403,0.9211847891110857,0,FP
PLM_Domains,GFPP,temperature,marts_E01088,2,0.7773503287863077,0.9141802380565038,0,FP
PLM_Domains,GFPP,temperature,marts_E00605,1,0.8149118742723102,0.906104363224443,0,FP
PLM_Domains,GFPP,temperature,marts_E00982,0,0.8096500339307795,0.9003131540037731,0,FP
PLM_Domains,GFPP,temperature,marts_E00989,3,0.8119404205990677,0.8992172240368537,0,FP
PLM_Domains,GFPP,temperature,marts_E00613,0,0.8077338667946772,0.8986106158826925,0,FP
PLM_Domains,GFPP,temperature,marts_E00973,3,0.8016074011738674,0.8898645579884928,0,FP
PLM_Domains,GFPP,temperature,marts_E00897,2,0.747675754210459,0.8864911628074481,0,FP
PLM_Domains,GFPP,temperature,marts_E00827,0,0.7756446869285817,0.8682565672784378,0,FP
PLM_Domains,GFPP,temperature,marts_E01036,0,0.7568073103026568,0.8488619117371308,0,FP
PLM_Domains,GFPP,temperature,marts_E00828,3,0.75870178917282,0.8473670915848204,0,FP
PLM_Domains,GFPP,temperature,marts_E00103,4,0.6222225850468465,0.6813397768767522,0,FP
PLM_Domains,GFPP,temperature,marts_E01533,4,0.5153369864221329,0.5233476407128445,0,FP
PLM_Domains,GFPP,temperature,marts_E00541,4,0.4319652382686956,0.39722575987260217,0,FP
PLM_Domains,GFPP,temperature,marts_E01206,3,0.40241510678899384,0.3562572059820779,0,FP
PLM_Domains,GFPP,temperature,marts_E01528,4,0.3563187373093367,0.2889204452198281,0,FP
PLM_Domains,GFPP,temperature,marts_E00254,3,0.31267533285013993,0.23531661806309934,0,FP
PLM_Domains,GFPP,temperature,marts_E01327,2,0.34473500562290216,0.22876824985343766,0,FP
PLM_Domains,GFPP,temperature,marts_E00369,4,0.2733902589025696,0.18412339319623874,0,FP
PLM_Domains,GFPP,temperature,marts_E01530,2,0.0,4.435192201346683e-12,1,FN
PLM_Domains,GFPP,temperature,marts_E01478,2,0.0012333243473839016,3.139087037935291e-06,1,FN
PLM_Domains,GFPP,temperature,marts_E01529,2,0.0020023271944420783,7.864271346209268e-06,1,FN
PLM_Domains,GFPP,temperature,marts_E00134,2,0.0021917646972827716,9.334665864930347e-06,1,FN
PLM_Domains,GFPP,temperature,marts_E00136,2,0.0028016175184450974,1.4870773004717793e-05,1,FN
PLM_Domains,GFPP,temperature,marts_E01532,2,0.00523137935411169,4.8696431467397336e-05,1,FN
PLM_Domains,GFPP,temperature,marts_E00439,4,0.021521354639894717,0.002979579747124301,1,FN
PLM_Domains,GFPP,temperature,marts_E01315,1,0.03846627939442044,0.007226143503539707,1,FN
PLM_Domains,GFPP,temperature,marts_E01330,2,0.1738743745188604,0.04979318204765011,1,FN
PLM_Domains,GFPP,temperature,marts_E01312,1,0.12739415103569804,0.05007337155158538,1,FN
PLM_Domains,GFPP,temperature,marts_E01313,2,0.2032607258080442,0.07012364149743458,1,FN
PLM_Domains,GFPP,temperature,marts_E01329,2,0.22315092688861832,0.08625032714377234,1,FN
PLM_Domains,GFPP,temperature,marts_E01309,0,0.2008212814054833,0.10914368489759985,1,FN
PLM_Domains,GFPP,temperature,marts_E00984,0,0.22015410738075392,0.1275744714161202,1,FN
PLM_Domains,GFPP,temperature,marts_E00578,4,0.22159709623600182,0.1285998160621748,1,FN
PLM_Domains,GFPP,temperature,marts_E01402,3,0.24312858729324785,0.15457280067197837,1,FN
PLM_Domains,GFPP,temperature,marts_E01324,0,0.2789363663351294,0.19097192543989902,1,FN
PLM_Domains,GFPP,temperature,marts_E00454,3,0.6772558219841714,0.7519471886658161,1,FN
PLM_Domains,GFPP,temperature,marts_E01066,0,0.7276938469770222,0.8167062361199882,1,FN
PLM_Domains,GFPP,temperature,marts_E01000,0,0.7315735101723243,0.8211392981131118,1,FN
PLM_Domains,GFPP,temperature,marts_E01234,3,0.7399612061486984,0.8270349417341281,1,FN
PLM_Domains,GFPP,temperature,marts_E00994,3,0.7422073164841334,0.8295261488725744,1,FN
PLM_Domains,GFPP,temperature,marts_E01147,3,0.7438924404010274,0.8313855541314747,1,FN
PLM_Domains,GFPP,temperature,marts_E01027,3,0.7511311171305827,0.8392783992339866,1,FN
PLM_Domains,GFPP,temperature,marts_E01110,3,0.7521464273313212,0.8403731084872725,1,FN
PLM_Domains,2xFPP,temperature,marts_E00705,0,0.5879328377501095,0.6722349528176319,0,FP
PLM_Domains,2xFPP,temperature,marts_E00494,4,0.34684750145783977,0.216374317933082,0,FP
PLM_Domains,2xFPP,temperature,marts_E00490,4,0.3369818876044875,0.2016398344182046,0,FP
PLM_Domains,2xFPP,temperature,marts_E00569,0,0.266651926559287,0.11460106324442548,0,FP
PLM_Domains,2xFPP,temperature,marts_E00491,4,0.2592531601832922,0.10577355711397983,0,FP
PLM_Domains,2xFPP,temperature,marts_E00526,2,0.2431362205377722,0.07567848053418892,0,FP
PLM_Domains,2xFPP,temperature,marts_E00410,2,0.23895680036304168,0.07223094561888586,0,FP
PLM_Domains,2xFPP,temperature,marts_E00476,2,0.23414392202227305,0.06839252641992537,0,FP
PLM_Domains,2xFPP,temperature,marts_E00937,2,0.233123882554606,0.06759689998250289,0,FP
PLM_Domains,2xFPP,temperature,marts_E00304,2,0.2257490350819508,0.06202770150109745,0,FP
PLM_Domains,2xFPP,temperature,marts_E00482,2,0.2217728977323288,0.059156527467859606,0,FP
PLM_Domains,2xFPP,temperature,marts_E00892,2,0.22014223390796042,0.0580052060149917,0,FP
PLM_Domains,2xFPP,temperature,marts_E00492,2,0.22005426015814084,0.05794352234047005,0,FP
PLM_Domains,2xFPP,temperature,marts_E00470,1,0.19691265342046996,0.05529494342915681,0,FP
PLM_Domains,2xFPP,temperature,marts_E01327,2,0.09385749189521424,0.006713026937981938,0,FP
PLM_Domains,2xFPP,temperature,marts_E00807,3,0.1784935565991482,0.00612422692729708,0,FP
PLM_Domains,2xFPP,temperature,marts_E00506,3,0.1737330009698112,0.005493147181354199,0,FP
PLM_Domains,2xFPP,temperature,marts_E00578,4,0.06704284106329932,0.004708290020865998,0,FP
PLM_Domains,2xFPP,temperature,marts_E01482,0,0.0599256181079832,0.0038207717630243617,0,FP
PLM_Domains,2xFPP,temperature,A0A3G9GNJ4,1,0.05470033392183891,0.0031614363494443373,0,FP
PLM_Domains,2xFPP,temperature,A0A3T0ZHL4,4,0.05220140441368435,0.002746775551993267,0,FP
PLM_Domains,2xFPP,temperature,A0A0B4ZTQ2,1,0.048061424238360836,0.0024022648994388354,0,FP
PLM_Domains,2xFPP,temperature,marts_E00540,0,0.04781680152993482,0.002362827098003789,0,FP
PLM_Domains,2xFPP,temperature,A0A455ZJC3,0,0.04452897473693905,0.0020324761501777687,0,FP
PLM_Domains,2xFPP,temperature,marts_E00211,0,0.04391224070302715,0.0019735287701427603,0,FP
PLM_Domains,2xFPP,temperature,marts_E00289,3,0.22421163732963909,0.01570063201905733,1,FN
PLM_Domains,2xFPP,temperature,marts_E00659,3,0.23167331046071166,0.018041633626256947,1,FN
PLM_Domains,2xFPP,temperature,marts_E00412,2,0.31841018463132226,0.15745392577585146,1,FN
PLM_Domains,2xFPP,temperature,marts_E00707,0,0.5431224598038529,0.5864884037578045,1,FN
PLM_Domains,2xFPP,temperature,marts_E00554,1,0.5518793383710865,0.6036034169515015,1,FN
PLM_Domains,2xFPP,temperature,marts_E00473,1,0.5532555241902378,0.6062892818104811,1,FN
PLM_Domains,2xFPP,temperature,marts_E00824,1,0.5552195892133377,0.610114115589594,1,FN
PLM_Domains,2xFPP,temperature,marts_E00500,0,0.566448026180442,0.6318956405420192,1,FN
PLM_Domains,2xFPP,temperature,marts_E00148,0,0.5703595512937601,0.6393586458068586,1,FN
PLM_Domains,2xFPP,temperature,marts_E00474,1,0.5713974558532452,0.6412029756820924,1,FN
PLM_Domains,2xFPP,temperature,marts_E01213,1,0.5889130502432434,0.6738823115687693,1,FN
PLM_Domains,2xFPP,temperature,marts_E01195,0,0.5924913392422069,0.680572010973741,1,FN
PLM_Domains,2xFPP,temperature,marts_E00099,0,0.6131779973567951,0.7172878958089834,1,FN
PLM_Domains,2xFPP,temperature,marts_E00538,0,0.6259836145718827,0.7390151904748601,1,FN
PLM_Domains,2xFPP,temperature,marts_E01214,1,0.6296556716698083,0.744899701393471,1,FN
PLM_Domains,2xFPP,temperature,marts_E00496,0,0.6295942821911363,0.7449931636896624,1,FN
PLM_Domains,2xFPP,temperature,marts_E00706,1,0.6349174941740447,0.7534852368474012,1,FN
PLM_Domains,2xFPP,temperature,marts_E00124,1,0.6749259280561133,0.8138191943263524,1,FN
PLM_Domains,2xFPP,temperature,marts_E00475,4,0.8186133639497086,0.9553886962343127,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00289,3,0.34300526287449273,0.2436219522351197,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00569,0,0.3377229884306969,0.24322392566080095,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00659,3,0.33694527375339645,0.23505211382944752,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00412,2,0.33951023269910063,0.22870150701161598,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00705,0,0.2926943255103733,0.184351851996773,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00707,0,0.28109921579357655,0.17041749951785487,0,FP
PLM_Domains,2xGGPP,temperature,marts_E01195,0,0.27489909783329963,0.16318250024834835,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00538,0,0.27396347301956064,0.16210391891236225,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00500,0,0.2681193591839039,0.155445808254289,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00099,0,0.2666793469618509,0.1538262066161278,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00148,0,0.2650925717578032,0.1520511859644179,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00496,0,0.26376496602566235,0.15057386796089062,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00475,4,0.1793260736024713,0.07309624691295824,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00554,1,0.12630904765909678,0.031034175544538866,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00474,1,0.12364929507676709,0.029758902646680352,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00824,1,0.12262376094943372,0.029274809304524658,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00473,1,0.11660415281843826,0.026518294766364015,0,FP
PLM_Domains,2xGGPP,temperature,marts_E01213,1,0.08649522996157631,0.014859513628692434,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00578,4,0.07119185911444097,0.013524113514650618,0,FP
PLM_Domains,2xGGPP,temperature,marts_E01402,3,0.0781099690704235,0.013352315507995292,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00097,3,0.07696432439977474,0.012989436408539183,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00380,3,0.07409581640104798,0.01210254834292434,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00381,3,0.07297253818651515,0.01176368711989687,0,FP
PLM_Domains,2xGGPP,temperature,A0A3T0ZHL4,4,0.06572874333450715,0.011741640821429353,0,FP
PLM_Domains,2xGGPP,temperature,Q4WBI5,4,0.0651876118148382,0.01157144368198069,0,FP
PLM_Domains,2xGGPP,temperature,marts_E00254,3,0.06331175682350464,0.009044398063937184,1,FN
PLM_Domains,2xGGPP,temperature,marts_E01214,1,0.07031331538737338,0.01001180876413444,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00489,0,0.07759055060223877,0.015180836766564268,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00492,2,0.3205959293510828,0.20230521861778714,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00526,2,0.32335504302184376,0.2060566842405765,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00476,2,0.3377008238431014,0.2261084685386865,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00482,2,0.3402443276051955,0.22975754237130439,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00892,2,0.3405032305687804,0.23013053935549346,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00410,2,0.3597038487053505,0.2585742679381104,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00304,2,0.3682878516825086,0.27177116189159023,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00937,2,0.38604846795617637,0.2999525293770767,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00470,1,0.421840911554098,0.36334627249994583,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00807,3,0.44323535800739816,0.40191070958502595,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00506,3,0.48018563662521846,0.465497482116689,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00494,4,0.4799245075684734,0.46650433888732284,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00490,4,0.5187649227055756,0.5313127947010177,1,FN
PLM_Domains,2xGGPP,temperature,marts_E00491,4,0.5995023709736204,0.6623313563469558,1,FN
PLM,TPS,temperature,P83215,3,0.555497507587747,0.7807526526654875,0,FP
PLM,TPS,temperature,Q8MP30,2,0.5279025918326,0.659937237258235,0,FP
PLM,TPS,temperature,Q54Q02,3,0.47612505255136495,0.3671321012640244,0,FP
PLM,TPS,temperature,P11910,3,0.4713896822529158,0.3423675912476917,0,FP
PLM,TPS,temperature,Q7LZB2,2,0.46862907306528745,0.32177353782221707,0,FP
PLM,TPS,temperature,marts_E00344,2,0.4684597023191092,0.3208933002586961,0,FP
PLM,TPS,temperature,P58845,3,0.46015979520591843,0.2870175183914292,0,FP
PLM,TPS,temperature,C1P607,4,0.4420230591267149,0.2300258922230299,0,FP
PLM,TPS,temperature,marts_E00548,4,0.43369711000413474,0.20043133526335796,0,FP
PLM,TPS,temperature,O31802,4,0.4315022561531403,0.1931024749419291,0,FP
PLM,TPS,temperature,P0DTD7,2,0.43493535134698413,0.17461717459359596,0,FP
PLM,TPS,temperature,P07791,3,0.4294155451958975,0.1652762811840351,0,FP
PLM,TPS,temperature,B3EWH2,4,0.4149399600948905,0.1440694501303787,0,FP
PLM,TPS,temperature,P83663,1,0.41837405768707486,0.141592614730102,0,FP
PLM,TPS,temperature,Q03293,2,0.42078591832941786,0.1305297599874119,0,FP
PLM,TPS,temperature,P0CI10,2,0.4180809736576763,0.12322893718060363,0,FP
PLM,TPS,temperature,Q54CY3,1,0.41009137462357714,0.12037843379697133,0,FP
PLM,TPS,temperature,P86082,0,0.41407184213919995,0.11813645608496076,0,FP
PLM,TPS,temperature,O18191,3,0.4126529404339567,0.11801876412530055,0,FP
PLM,TPS,temperature,C5CPT7,4,0.40360635154776964,0.11660025238401255,0,FP
PLM,TPS,temperature,P0DQM8,3,0.410467654417421,0.11277140363105463,0,FP
PLM,TPS,temperature,P0C8W6,2,0.41308142448936924,0.11062626222320086,0,FP
PLM,TPS,temperature,P85949,3,0.4061990772106805,0.10308494214140519,0,FP
PLM,TPS,temperature,A6V6I4,4,0.3960897604516956,0.1008804916396341,0,FP
PLM,TPS,temperature,Q608P4,4,0.39276304434759335,0.09451494721037386,0,FP
PLM,TPS,temperature,marts_E00505,3,0.18458476999098838,0.00021080054467296708,1,FN
PLM,TPS,temperature,marts_E01020,1,0.23115133942093033,0.0013941815085229273,1,FN
PLM,TPS,temperature,marts_E00522,0,0.2490258123730039,0.0016728092698182827,1,FN
PLM,TPS,temperature,marts_E01235,0,0.2642970305584051,0.0026567721623284354,1,FN
PLM,TPS,temperature,marts_E00489,0,0.3028623997702054,0.007942782352251293,1,FN
PLM,TPS,temperature,marts_E00492,2,0.3359365496439696,0.01722635695373257,1,FN
PLM,TPS,temperature,marts_E00254,3,0.3311933793222979,0.017910825566067184,1,FN
PLM,TPS,temperature,marts_E00476,2,0.3490356293064112,0.024157289519608802,1,FN
PLM,TPS,temperature,marts_E00526,2,0.353864724219169,0.027305349484980417,1,FN
PLM,TPS,temperature,marts_E00892,2,0.37180845180515554,0.04260178909719166,1,FN
PLM,TPS,temperature,marts_E00289,3,0.36678632056209437,0.042652207632360245,1,FN
PLM,TPS,temperature,marts_E00659,3,0.37324330304462716,0.04958269865182033,1,FN
PLM,TPS,temperature,marts_E00937,2,0.3804900497102345,0.052512147750452896,1,FN
PLM,TPS,temperature,marts_E00482,2,0.3924096929200373,0.06949787451753575,1,FN
PLM,TPS,temperature,marts_E00304,2,0.4111070207860424,0.10595690726718347,1,FN
PLM,TPS,temperature,marts_E01052,0,0.4220024666771795,0.13926203183199193,1,FN
PLM,TPS,temperature,marts_E00410,2,0.42689506485718637,0.148321968006354,1,FN
PLM,TPS,temperature,marts_E00936,2,0.4480100989388171,0.2246859641336722,1,FN
PLM,TPS,temperature,marts_E01114,3,0.4853673849739248,0.4173692645271194,1,FN
PLM,TPS,temperature,marts_E00569,0,0.4958816442592785,0.4761704217495854,1,FN
PLM,TPS,temperature,marts_E00412,2,0.5000898478062307,0.5005331806662952,1,FN
PLM,TPS,temperature,marts_E00716,3,0.5072305876096076,0.5411073465464679,1,FN
PLM,TPS,temperature,marts_E00263,2,0.5092400634261938,0.5546204049915956,1,FN
PLM,TPS,temperature,marts_E00811,4,0.5193886800779924,0.5992688689064765,1,FN
PLM,TPS,temperature,marts_E01225,3,0.5311501219432166,0.6705895141152693,1,FN
PLM,IDS,logit_platt,marts_E01020,1,0.7068490726122466,0.999665953075705,0,FP
PLM,IDS,logit_platt,marts_E00522,0,0.6007144048069635,0.9955940469138849,0,FP
PLM,IDS,logit_platt,marts_E00505,3,0.5526637485208216,0.9768212946810144,0,FP
PLM,IDS,logit_platt,marts_E01226,2,0.29946767144403746,0.6728228700175917,0,FP
PLM,IDS,logit_platt,marts_E01326,2,0.29730730132835065,0.6637885090049283,0,FP
PLM,IDS,logit_platt,marts_E01106,2,0.26744127734389506,0.5244047834392277,0,FP
PLM,IDS,logit_platt,marts_E01225,3,0.28871245556821695,0.4235084540625062,0,FP
PLM,IDS,logit_platt,marts_E01224,3,0.2824354830207951,0.3964402528962937,0,FP
PLM,IDS,logit_platt,marts_E01227,2,0.23427071598341562,0.3542915414631536,0,FP
PLM,IDS,logit_platt,marts_E01080,2,0.2250597137193726,0.30876934743213014,0,FP
PLM,IDS,logit_platt,O31802,4,0.12891899135984777,0.02267281052776215,0,FP
PLM,IDS,logit_platt,C1P607,4,0.1267589279944211,0.020996531866654206,0,FP
PLM,IDS,logit_platt,P12358,1,0.12328721477237614,0.020699987132217268,0,FP
PLM,IDS,logit_platt,C5CPT7,4,0.1189604875477824,0.015741888314983563,0,FP
PLM,IDS,logit_platt,Q50436,4,0.11629506193011496,0.014207845450063612,0,FP
PLM,IDS,logit_platt,P09688,2,0.1070736610970634,0.013392714214123707,0,FP
PLM,IDS,logit_platt,Q36424,2,0.10662476374874079,0.013149439894937883,0,FP
PLM,IDS,logit_platt,Q54CY3,1,0.11148080971903862,0.012962204823208274,0,FP
PLM,IDS,logit_platt,P0DTD7,2,0.10422149686553535,0.011905352064601943,0,FP
PLM,IDS,logit_platt,P35851,4,0.11178502667644505,0.011884164361222804,0,FP
PLM,IDS,logit_platt,P0CI10,2,0.10367856830500904,0.011637553404682349,0,FP
PLM,IDS,logit_platt,P85156,4,0.110976827390225,0.01150173444514494,0,FP
PLM,IDS,logit_platt,Q03293,2,0.10289632265353485,0.011260053081409944,0,FP
PLM,IDS,logit_platt,Q9B229,4,0.10900389197214576,0.010609111187868822,0,FP
PLM,IDS,logit_platt,Q7LZB2,2,0.10009377123154559,0.009985799616850723,0,FP
PLM,IDS,logit_platt,marts_E01087,4,0.05911755832980281,0.0007196317854989233,1,FN
PLM,IDS,logit_platt,marts_E00520,0,0.24984438091940347,0.3400128942137459,1,FN
PLM,IDS,logit_platt,marts_E00179,3,0.26964754309397976,0.34227993179457905,1,FN
PLM,IDS,logit_platt,marts_E00518,0,0.2548067993094655,0.3642163762732391,1,FN
PLM,IDS,logit_platt,marts_E00205,0,0.2667369848398823,0.423752867044003,1,FN
PLM,IDS,logit_platt,marts_E00519,0,0.2684121713625982,0.4321953766557239,1,FN
PLM,IDS,logit_platt,marts_E00322,0,0.26888420141992575,0.4345755821442,1,FN
PLM,IDS,logit_platt,marts_E00497,3,0.2932395179198125,0.44310848416484616,1,FN
PLM,IDS,logit_platt,marts_E00380,3,0.29631850708037744,0.45644267232302027,1,FN
PLM,IDS,logit_platt,marts_E00207,3,0.3070460075984689,0.502648784583447,1,FN
PLM,IDS,logit_platt,marts_E00145,3,0.3086289967688342,0.5094047577666048,1,FN
PLM,IDS,logit_platt,marts_E00461,3,0.3099161171337716,0.5148814648032385,1,FN
PLM,IDS,logit_platt,marts_E00381,3,0.3215160466532571,0.5633821433908083,1,FN
